X,Y,NAME,ST,POPULATION
-95.96947068,41.26494759,Omaha,NE,447804
-96.04566011,41.15281884,Papillion,NE,20284
-103.661562,41.86736464,Scottsbluff,NE,15426
-96.41481539,42.46367295,South Sioux City,NE,13582
-114.8309954,35.97918486,Boulder City,NV,16164
-119.7625254,39.16270392,Carson City,NV,54305
-115.7669825,40.83234021,Elko,NV,21303
-115.2154142,36.01823341,Enterprise,NV,139127
-119.2423628,39.59868858,Fernley,NV,20448
-119.7424635,38.88724322,Gardnerville Ranchos,NV,11720
-114.9824715,36.03268854,Henderson,NV,290567
-115.135146,36.17647644,Las Vegas,NV,642798
-114.068813,36.80461217,Mesquite,NV,18738
-115.1333395,36.22308109,North Las Vegas,NV,244004
-115.9970224,36.21725909,Pahrump,NV,37406
-115.1368987,36.08072172,Paradise,NV,238116
-119.829307,39.53357004,Reno,NV,248815
-119.7066562,39.64738646,Spanish Springs,NV,16632
-119.7482948,39.540604,Sparks,NV,98520
-115.6577663,40.77315289,Spring Creek,NV,14152
-115.2618987,36.09873151,Spring Valley,NV,199188
-115.3324663,36.12439105,Summerlin South,NV,29762
-115.0489574,36.17850437,Sunrise Manor,NV,208292
-119.7764623,39.61046378,Sun Valley,NV,20246
-115.038012,36.1004672,Whitney,NV,43809
-115.1300284,36.1367191,Winchester,NV,30934
-71.17459232,44.47324194,Berlin,NH,10768
-72.33682102,43.37898205,Claremont,NH,13285
-71.53568076,43.20260145,Concord,NH,43641
-71.32432004,42.87851329,Derry,NH,22330
-70.88805673,43.19159224,Dover,NH,32180
-70.92288867,43.14133521,Durham,NH,11393
-72.29977104,42.94957071,Keene,NH,22906
-71.46783607,43.52710045,Laconia,NH,16393
-72.25307084,43.63531698,Lebanon,NH,13754
-71.3694425,42.82451637,Londonderry,NH,11295
-71.44453264,42.9844448,Manchester,NH,113790
-71.49095098,42.74915103,Nashua,NH,89753
-70.78498154,43.05707039,Portsmouth,NH,21752
-70.97909299,43.29908475,Rochester,NH,31179
-70.88546939,43.25336664,Somersworth,NH,12168
-74.01196357,40.22255075,Asbury Park,NJ,16639
-74.43439021,39.36466998,Atlantic City,NJ,40074
-74.27220036,40.58391459,Avenel,NJ,17842
-74.10632262,40.65994454,Bayonne,NJ,68060
-74.20214065,39.92817588,Beachwood,NJ,11006
-75.09421075,39.8664931,Bellmawr,NJ,11607
-73.99813606,40.92336326,Bergenfield,NJ,27893
-74.5410545,40.5637741,Bound Brook,NJ,11147
-74.66789548,40.57112875,Bradley Gardens,NJ,14868
-75.22836763,39.42843396,Bridgeton,NJ,25283
-74.56896013,39.9736413,Browns Mills,NJ,11007
-75.11191285,39.92853228,Camden,NJ,77439
-74.22867155,40.58452729,Carteret,NJ,24618
-75.01155404,39.93835079,Cherry Hill Mall,NJ,14533
-73.987191,40.82394714,Cliffside Park,NJ,24795
-74.15755825,40.86317618,Clifton,NJ,87152
-75.076277,39.91718124,Collingswood,NJ,14222
-74.31512053,40.59290178,Colonia,NJ,18404
-74.55968272,40.88587938,Dover,NJ,18381
-73.99247203,40.94500569,Dumont,NJ,18171
-74.21177033,40.765057,East Orange,NJ,66167
-74.05581389,40.29127657,Eatontown,NJ,12922
-74.9957418,39.84826608,Echelon,NJ,11075
-73.97883219,40.82214057,Edgewater,NJ,13541
-74.19382835,40.66652109,Elizabeth,NJ,132408
-74.12011097,40.90476563,Elmwood Park,NJ,20755
-73.97344087,40.89172076,Englewood,NJ,28192
-74.11772178,40.93575757,Fair Lawn,NJ,34233
-74.00227474,40.81813768,Fairview,NJ,14813
-74.39533443,40.77727751,Florham Park,NJ,11977
-74.32046125,40.54693291,Fords,NJ,15879
-73.97346569,40.85016592,Fort Lee,NJ,38372
-74.20818669,41.00849596,Franklin Lakes,NJ,10808
-74.52825625,40.44974126,Franklin Park,NJ,13782
-74.27536796,40.25942823,Freehold,NJ,12206
-74.10834621,40.87912003,Garfield,NJ,32364
-75.111523,39.7109766,Glassboro,NJ,19589
-74.12485536,40.95997439,Glen Rock,NJ,11978
-75.1153101,39.89200747,Gloucester City,NJ,11595
-74.96143152,39.89901692,Greentree,NJ,11594
-74.00692453,40.79375257,Guttenberg,NJ,12328
-74.04658055,40.88918713,Hackensack,NJ,45540
-75.03440647,39.89534191,Haddonfield,NJ,11717
-74.65253859,40.22491644,Hamilton Square,NJ,12505
-74.80165544,39.63589977,Hammonton,NJ,14803
-74.15305402,40.74346623,Harrison,NJ,16162
-74.07413242,40.86196629,Hasbrouck Heights,NJ,12320
-74.156318,40.95641678,Hawthorne,NJ,19414
-74.42892778,40.49811254,Highland Park,NJ,14727
-74.04410105,41.00737772,Hillsdale,NJ,10571
-74.03191747,40.74546626,Hoboken,NJ,54696
-74.278017,39.96379776,Holiday City-Berkeley,NJ,12901
-74.65925625,40.95408334,Hopatcong,NJ,14801
-74.31711193,40.57011925,Iselin,NJ,19556
-74.06892554,40.71885416,Jersey City,NJ,271566
-74.12180814,40.75468336,Kearny,NJ,43084
-74.38630711,40.98470623,Kinnelon,NJ,10399
-74.17186312,40.0837802,Lakewood,NJ,60534
-74.30348407,40.92390523,Lincoln Park,NJ,10432
-74.2459445,40.62415683,Linden,NJ,42504
-74.98950779,39.81721991,Lindenwold,NJ,17816
-74.03929845,40.84663734,Little Ferry,NJ,11026
-74.08144594,40.87837007,Lodi,NJ,24994
-73.99149593,40.29566581,Long Branch,NJ,31609
-74.41696633,40.75859397,Madison,NJ,16400
-74.58918217,40.54205452,Manville,NJ,10626
-74.92957565,39.90152152,Marlton,NJ,10419
-74.57547672,40.60345673,Martinsville,NJ,12338
-74.69168862,40.23605862,Mercerville,NJ,13299
-74.3627712,40.54215188,Metuchen,NJ,14271
-74.50106649,40.57441,Middlesex,NJ,14411
-75.05612694,39.39026779,Millville,NJ,28633
-74.96433069,39.96584808,Moorestown-Lenola,NJ,14257
-74.47719917,40.79666165,Morristown,NJ,19495
-74.1847605,40.73135309,Newark,NJ,285064
-74.44678931,40.48627436,New Brunswick,NJ,59018
-74.01935972,40.93385347,New Milford,NJ,16589
-74.40366549,40.69965387,New Providence,NJ,12787
-74.12662834,40.78705976,North Arlington,NJ,15977
-74.43846477,40.62102008,North Plainfield,NJ,22498
-74.24296453,41.02383706,Oakland,NJ,13211
-74.28040059,39.74298238,Ocean Acres,NJ,16598
-74.57621452,39.27733198,Ocean City,NJ,11364
-74.33809312,40.35626432,Old Bridge,NJ,24551
-73.99628951,40.84698723,Palisades Park,NJ,21016
-74.0711862,40.94556871,Paramus,NJ,27416
-74.12815245,40.85759783,Passaic,NJ,72385
-74.16241818,40.91468909,Paterson,NJ,152460
-75.50824581,39.65040174,Pennsville,NJ,11756
-74.27224466,40.52210702,Perth Amboy,NJ,56533
-75.18211701,40.68937215,Phillipsburg,NJ,15113
-75.00472325,39.79260312,Pine Hill,NJ,10732
-74.41587694,40.61527941,Plainfield,NJ,52292
-74.534309,39.39090262,Pleasantville,NJ,20129
-74.07509339,40.07614045,Point Pleasant,NJ,18559
-74.28564759,41.00267501,Pompton Lakes,NJ,11178
-74.6693845,40.3562661,Princeton,NJ,29035
-74.56269761,40.33328098,Princeton Meadows,NJ,14515
-74.293523,40.60040975,Rahway,NJ,29614
-74.14566642,41.05946982,Ramsey,NJ,15206
-74.06725189,40.34646176,Red Bank,NJ,12713
-74.01335873,40.83121437,Ridgefield,NJ,11835
-74.02024924,40.85472142,Ridgefield Park,NJ,13109
-89.78240352,35.08294361,Germantown,TN,39719
-86.70313725,36.3323555,Goodlettsville,TN,17244
-82.81966044,36.16802679,Greeneville,TN,15415
-86.59896679,36.30778572,Hendersonville,TN,59082
-88.81715976,35.61612358,Jackson,TN,70046
-82.34466902,36.32103444,Johnson City,TN,66020
-82.55946597,36.54752122,Kingsport,TN,53324
-83.92160677,35.96037331,Knoxville,TN,188386
-89.73074817,35.25860452,Lakeland,TN,13499
-86.55735632,36.02100591,La Vergne,TN,36127
-87.33198461,35.24962827,Lawrenceburg,TN,10585
-86.29277867,36.20441242,Lebanon,TN,32914
-86.78892602,35.4494255,Lewisburg,TN,11762
-85.7816863,35.68589944,McMinnville,TN,13884
-86.07746232,35.46293299,Manchester,TN,10572
-88.85179427,36.33910123,Martin,TN,11481
-83.9785246,35.7468671,Maryville,TN,28756
-90.04219446,35.14104227,Memphis,TN,668228
-85.19611936,35.1858948,Middle Valley,TN,13211
-89.89316081,35.33677945,Millington,TN,11063
-83.29961701,36.20287394,Morristown,TN,29813
-86.50835781,36.17105507,Mount Juliet,TN,30510
-86.40921431,35.85086381,Murfreesboro,TN,130131
-86.77730792,36.1664711,Nashville,TN,672371
-84.25581018,36.00185208,Oak Ridge,TN,29984
-88.30667712,36.2935898,Paris,TN,10201
-86.52882207,36.59124127,Portland,TN,12350
-85.29617017,35.11167897,Red Bank,TN,12189
-83.56884184,35.86686633,Sevierville,TN,16151
-83.77416546,35.87610778,Seymour,TN,11514
-86.45180009,35.49979724,Shelbyville,TN,21841
-86.52324391,35.97395681,Smyrna,TN,47816
-85.17347724,35.24517532,Soddy-Daisy,TN,13623
-86.87056982,36.49443528,Springfield,TN,16815
-86.91243194,35.74299324,Spring Hill,TN,38113
-86.21739938,35.37213284,Tullahoma,TN,19697
-89.04772943,36.42650146,Union City,TN,10546
-86.66497415,36.46630309,White House,TN,11566
-99.73834605,32.45436145,Abilene,TX,122413
-96.8318525,32.96712979,Addison,TX,15863
-98.11825265,26.17945513,Alamo,TX,19916
-95.37846801,29.91232826,Aldine,TX,17310
-98.06524905,27.75561284,Alice,TX,19238
-96.67266751,33.10885397,Allen,TX,99882
-98.309194,26.29202616,Alton,TX,15040
-95.24504228,29.42052347,Alvin,TX,27714
-101.843662,35.20236283,Amarillo,TX,201607
-102.5523247,32.32111977,Andrews,TX,13486
-95.42900705,29.16891297,Angleton,TX,19931
-97.10633797,32.73329393,Arlington,TX,383549
-95.19833949,29.96924394,Atascocita,TX,79922
-95.85225027,32.20404046,Athens,TX,13203
-97.74158882,30.26694457,Austin,TX,935806
-97.53790917,32.89541494,Azle,TX,12093
-96.61509911,32.71940452,Balch Springs,TX,26486
-95.96010733,28.98150651,Bay City,TX,17906
-95.00001243,29.72743674,Baytown,TX,81718
-94.10222049,30.08111911,Beaumont,TX,120681
-97.13501246,32.84638977,Bedford,TX,49293
-97.74940618,28.40588239,Beeville,TX,13552
-95.4622169,29.70392049,Bellaire,TX,19558
-97.47881996,31.05650838,Belton,TX,19847
-97.45077232,32.67688784,Benbrook,TX,22541
-101.4801561,32.23872402,Big Spring,TX,30744
-98.72928201,29.78533556,Boerne,TX,14339
-96.1858715,33.58634282,Bonham,TX,9919
-101.3939533,35.66267952,Borger,TX,13562
-96.39517618,30.15769934,Brenham,TX,16496
-97.49789393,25.90586245,Brownsville,TX,188159
-98.98165454,31.72261021,Brownwood,TX,19820
-97.73894167,30.51195148,Brushy Creek,TX,23285
-96.36855108,30.66735438,Bryan,TX,85973
-98.5625744,34.0649731,Burkburnett,TX,10793
-97.3387925,32.5404967,Burleson,TX,45133
-101.910541,34.9826561,Canyon,TX,14523
-98.2616756,29.87621773,Canyon Lake,TX,26504
-96.89010862,32.97427994,Carrollton,TX,129132
-96.95925077,32.58085727,Cedar Hill,TX,50171
-97.81667031,30.51508877,Cedar Park,TX,65459
-95.10980791,29.77522991,Channelview,TX,42639
-98.2197554,29.56988982,Cibolo,TX,25375
-95.76106571,29.73946486,Cinco Ranch,TX,20626
-97.38901032,32.35008998,Cleburne,TX,30545
-95.1718525,29.78158273,Cloverleaf,TX,25059
-95.3995925,29.02099889,Clute,TX,12475
-96.32474071,30.62318982,College Station,TX,107760
-97.14862712,32.89132852,Colleyville,TX,25544
-95.45529023,30.30847768,Conroe,TX,69777
-98.30791439,29.51305013,Converse,TX,21986
-97.007622,32.96274445,Coppell,TX,43162
-97.91487836,31.11732226,Copperas Cove,TX,33463
-97.06808166,33.14338963,Corinth,TX,21239
-97.40277135,27.79264371,Corpus Christi,TX,332403
-96.45715029,32.08953933,Corsicana,TX,23479
-97.35840931,32.57805252,Crowley,TX,15825
-96.79575895,32.77864624,Dallas,TX,1323651
-95.1158935,29.68764831,Deer Park,TX,35304
-100.8800918,29.37043869,Del Rio,TX,34983
-96.5636419,33.7561668,Denison,TX,23122
-97.13890344,33.21749129,Denton,TX,132077
-96.8632736,32.59925967,DeSoto,TX,55263
-95.05863164,29.45401241,Dickinson,TX,20426
-98.03699953,26.16979205,Donna,TX,17013
-101.9642039,35.8613406,Dumas,TX,14989
-96.91277157,32.64594057,Duncanville,TX,40609
-100.4828762,28.71176644,Eagle Pass,TX,28431
-98.16223647,26.31828191,Edinburg,TX,86263
-96.2716965,29.19498687,El Campo,TX,11899
-106.4871761,31.75760321,El Paso,TX,693738
-96.64300408,32.32105576,Ennis,TX,18741
-97.07983958,32.85070858,Euless,TX,56451
-96.8804243,32.92717986,Farmers Branch,TX,31719
-97.07931725,33.03018518,Flower Mound,TX,72429
-97.26641101,32.66200528,Forest Hill,TX,12642
-96.44875923,32.74565699,Forney,TX,18193
-97.8047755,31.13929947,Fort Hood,TX,30554
-97.3130515,32.74683081,Fort Worth,TX,851362
-95.661693,29.67480918,Four Corners,TX,13193
-98.87582605,30.26689417,Fredericksburg,TX,11100
-95.35508361,28.93902778,Freeport,TX,12789
-95.46952414,29.53563328,Fresno,TX,23061
-95.19800947,29.51086008,Friendswood,TX,40601
-96.82131311,33.1564933,Frisco,TX,165634
-97.1456343,33.63908488,Gainesville,TX,16419
-95.23338267,29.74502342,Galena Park,TX,11327
-94.81946901,29.28917851,Galveston,TX,52011
-96.63178493,32.90931382,Garland,TX,245080
-97.723399,31.42901694,Gatesville,TX,16055
-97.67780541,30.63575109,Georgetown,TX,60757
-96.85477702,32.55063789,Glenn Heights,TX,12967
-97.0072792,32.74279458,Grand Prairie,TX,195691
-97.0743478,32.93428724,Grapevine,TX,50426
-95.66017676,29.55158466,Greatwood,TX,12283
-96.10942704,33.11151318,Greenville,TX,26860
-93.91642162,29.94565357,Groves,TX,16184
-97.27917525,32.82020064,Haltom City,TX,45483
-97.66218573,31.08732591,Harker Heights,TX,29676
-97.69382652,26.19202344,Harlingen,TX,68419
-94.7960421,32.15762126,Henderson,TX,13203
-102.3996454,34.82355516,Hereford,TX,14747
-97.19613152,31.45202095,Hewitt,TX,14621
-98.252388,26.10618896,Hidalgo,TX,13439
-97.057905,33.08632341,Highland Village,TX,16062
-106.20142,31.68399407,Horizon City,TX,19197
-95.36750699,29.75876143,Houston,TX,2333285
-95.2656003,29.9920307,Humble,TX,16580
-95.55443282,30.70501058,Huntsville,TX,40910
-97.18082596,32.83526662,Hurst,TX,39524
-97.5505822,30.53819298,Hutto,TX,22807
-96.95363396,32.81171859,Irving,TX,240260
-95.2411241,29.76625866,Jacinto City,TX,11089
-95.2617442,31.96433371,Jacksonville,TX,14845
-95.82679505,29.7911215,Katy,TX,16043
-97.22555432,32.93365909,Keller,TX,45749
-99.1315259,30.04066258,Kerrville,TX,23284
-94.85988032,32.39918858,Kilgore,TX,13743
-97.72921594,31.11446513,Killeen,TX,145246
-97.86098065,27.50949371,Kingsville,TX,26401
-97.86270645,30.00164916,Kyle,TX,40485
-98.35784672,26.27734629,La Homa,TX,12870
-95.45284358,29.05406448,Lake Jackson,TX,29200
-97.96302175,30.35073668,Lakeway,TX,15735
-94.9638785,29.36085152,La Marque,TX,16832
-96.75613617,32.59248387,Lancaster,TX,40679
-95.02355699,29.65188603,La Porte,TX,36984
-99.48805487,27.54727979,Laredo,TX,264978
-95.09323099,29.50152438,League City,TX,104162
-97.8581865,30.57693744,Leander,TX,38166
-98.6140181,29.49534805,Leon Valley,TX,10767
-102.3635164,33.58059262,Levelland,TX,14364
-97.00076425,33.0447465,Lewisville,TX,106741
-96.93574396,33.16271001,Little Elm,TX,37530
-98.34038944,29.55452186,Live Oak,TX,15779
-97.68319458,29.87800431,Lockhart,TX,13847
-94.76219922,32.51937082,Longview,TX,84207
-101.8437504,33.58439335,Lubbock,TX,253910
-94.72897616,31.32060449,Lufkin,TX,36949
-94.20703657,30.25621396,Lumberton,TX,13451
-98.24590311,26.22076532,McAllen,TX,144494
-96.61690481,33.19724962,McKinney,TX,169067
-97.12080011,32.56915646,Mansfield,TX,65145
-94.37592225,32.5313403,Marshall,TX,23636
-97.91295245,26.15268765,Mercedes,TX,16952
-96.59892023,32.78030066,Mesquite,TX,149499
-102.0728414,32.00006768,Midland,TX,132471
-96.9860119,32.47427606,Midlothian,TX,22822
-98.087201,32.80599171,Mineral Wells,TX,15346
-98.305942,26.19746167,Mission,TX,87972
-95.665922,29.69050667,Mission Bend,TX,38606
-95.52789172,29.60654581,Missouri City,TX,76371
-94.97169152,33.16129936,Mount Pleasant,TX,15997
-96.61048418,33.01862398,Murphy,TX,21677
-94.65268572,31.6137404,Nacogdoches,TX,33585
-94.00131746,29.9696709,Nederland,TX,18023
-98.11408322,29.69969222,New Braunfels,TX,76106
-95.68809988,29.59107167,New Territory,TX,16355
-97.21795504,32.86047428,North Richland Hills,TX,68143
-102.3665494,31.84556739,Odessa,TX,116691
-93.73676942,30.09247206,Orange,TX,18984
-95.6460075,31.76007692,Palestine,TX,17741
-100.9650313,35.54787127,Pampa,TX,18465
-95.56066521,33.66316285,Paris,TX,24628
-95.19430639,29.69115964,Pasadena,TX,160230
-95.25543305,29.54991689,Pearland,TX,114625
-95.72478525,29.63111447,Pecan Grove,TX,18438
-97.63355259,30.45536541,Pflugerville,TX,60387
-98.19037187,26.16860847,Pharr,TX,77006
-101.7234275,34.1908953,Plainview,TX,21034
-96.69538574,33.01941838,Plano,TX,287950
-93.92675783,29.89742483,Port Arthur,TX,55522
-97.32124019,27.88489249,Portland,TX,15836
-96.63491009,28.61974885,Port Lavaca,TX,12594
-93.96196325,29.98026741,Port Neches,TX,12814
-96.80834982,33.23943748,Prosper,TX,19933
-97.77692014,26.47589893,Raymondville,TX,7998
-96.807781,32.5199979,Red Oak,TX,12453
-97.20849402,32.5767381,Rendon,TX,14102
-96.70930176,32.97164812,Richardson,TX,110084
-95.75452419,29.57924174,Richmond,TX,12300
-98.819255,26.38330109,Rio Grande City,TX,15209
-97.1201611,31.45008406,Robinson,TX,11281
-97.66850468,27.7885911,Robstown,TX,11882
-96.43808839,32.91739034,Rockwall,TX,44819
-95.82494247,29.54256617,Rosenberg,TX,37650
-97.67252,30.50791408,Round Rock,TX,113416
-96.56699913,32.89789609,Rowlett,TX,60219
-96.57925084,32.97261559,Sachse,TX,24777
-97.36500669,32.86504962,Saginaw,TX,21889
-100.4445735,31.44816994,San Angelo,TX,100133
-98.49249979,29.42353596,San Antonio,TX,1442472
-97.64394905,26.12982353,San Benito,TX,25533
-106.2614064,31.57651302,San Elizario,TX,16620
-98.15228498,26.18965148,San Juan,TX,36839
-97.93250919,29.87780572,San Marcos,TX,55290
-95.09004328,29.36997496,Santa Fe,TX,13597
-98.26992503,29.57008245,Schertz,TX,39483
-95.02211341,29.5771546,Seabrook,TX,13663
-96.54544852,32.65296677,Seagoville,TX,16993
-97.96605176,29.58884112,Seguin,TX,27882
-96.61930966,33.62682671,Sherman,TX,40676
-95.5072776,29.48307387,Sienna Plantation,TX,16401
-100.9106943,32.71362019,Snyder,TX,11762
-106.3046519,31.66076485,Socorro,TX,34745
-95.228495,29.66112554,South Houston,TX,17979
-97.15022792,32.95453305,Southlake,TX,30511
-95.42501689,30.08497975,Spring,TX,61514
-95.56539616,29.62716783,Stafford,TX,19270
-98.22051431,32.21475445,Stephenville,TX,20023
-95.60159122,29.63307215,Sugar Land,TX,89203
-95.61248808,33.14206924,Sulphur Springs,TX,16282
-100.4106741,32.46689817,Sweetwater,TX,10854
-97.4255322,30.57408369,Taylor,TX,16197
-97.36206575,31.09692806,Temple,TX,74401
-96.28836571,32.73089406,Terrell,TX,16230
-94.04579212,33.4308793,Texarkana,TX,37887
-94.92909909,29.39434857,Texas City,TX,49160
-96.89772805,33.09256478,The Colony,TX,42228
-95.45768115,30.15941244,The Woodlands,TX,111465
-98.48287576,29.69905173,Timberwood Park,TX,31109
-95.61874929,30.09776925,Tomball,TX,11849
-95.29417294,32.34113079,Tyler,TX,104151
-98.30733967,29.55204128,Universal City,TX,19420
-96.792958,32.8530525,University Park,TX,26192
-99.7781734,29.21534941,Uvalde,TX,16904
-99.30002421,34.14797657,Vernon,TX,10633
-96.9846977,28.82698124,Victoria,TX,68056
-93.99660414,30.12919992,Vidor,TX,10729
-97.1495076,31.56765712,Waco,TX,133333
-97.2514842,32.871854,Watauga,TX,24678
-96.8434606,32.4043872,Waxahachie,TX,34340
-97.79378325,32.74723521,Weatherford,TX,28280
-95.11893555,29.53164336,Webster,TX,11508
-97.67880285,30.44393737,Wells Branch,TX,13958
-97.98796073,26.15877605,Weslaco,TX,38916
-102.49963,31.83875162,West Odessa,TX,29531
-95.425562,29.71573866,West University Place,TX,16158
-97.46048851,32.75541348,White Settlement,TX,16983
-98.52931992,33.9072693,Wichita Falls,TX,107411
-96.51217662,33.02155332,Wylie,TX,50124
-111.7933791,40.38158601,American Fork,UT,29154
-111.863868,40.87222596,Bountiful,UT,45901
-112.0170309,41.50889888,Brigham City,UT,19392
-113.0625207,37.67948759,Cedar City,UT,30712
-111.7638323,40.41665545,Cedar Hills,UT,10404
-111.8847274,40.92879557,Centerville,UT,16884
-112.0239005,41.10272004,Clearfield,UT,32940
-112.0651312,41.13931338,Clinton,UT,22307
-111.852933,40.62658702,Cottonwood Heights,UT,35450
-111.8607383,40.49556882,Draper,UT,48686
-111.9868251,40.37678926,Eagle Mountain,UT,30733
-111.9066071,40.98466728,Farmington,UT,22454
-111.3790665,40.52033346,Heber,UT,15192
-112.0324828,40.51081675,Herriman,UT,33726
-111.7876525,40.42438749,Highland,UT,18315
-111.823532,40.65778595,Holladay,UT,28486
-113.2799786,37.1744626,Hurricane,UT,17257
-111.9453699,41.02943704,Kaysville,UT,32639
-112.009425,40.65194686,Kearns,UT,37197
-111.962525,41.07679867,Layton,UT,76255
-111.847796,40.38984771,Lehi,UT,62123
-111.7172422,40.34172104,Lindon,UT,11437
-111.8418816,41.74072679,Logan,UT,52144
-112.0878375,40.70010485,Magna,UT,28310
-111.8927642,40.61476385,Midvale,UT,30943
-111.8111015,40.69494486,Millcreek,UT,66286
-111.887449,40.64977719,Murray,UT,50155
-111.9582361,41.31174374,North Ogden,UT,17952
-111.9193517,40.84400967,North Salt Lake,UT,20270
-111.9678239,41.22800227,Ogden,UT,87599
-111.6989803,40.29877506,Orem,UT,94877
-111.7297255,40.03630202,Payson,UT,20168
-111.7411758,40.37164266,Pleasant Grove,UT,37991
-111.6660717,40.22885335,Provo,UT,121854
-111.9332154,40.52175614,Riverton,UT,43237
-112.0483704,41.17150502,Roy,UT,38769
-113.563278,37.06988644,St. George,UT,87960
-111.8907506,40.76120512,Salt Lake City,UT,201705
-111.8854415,40.57162155,Sandy,UT,93330
-111.788601,39.97438977,Santaquin,UT,11324
-111.9096097,40.354037,Saratoga Springs,UT,27779
-111.8267512,41.83449013,Smithfield,UT,11110
-111.9435056,40.55100451,South Jordan,UT,68878
-111.9636345,41.19528068,South Ogden,UT,17112
-111.8986192,40.7056465,South Salt Lake,UT,25838
-111.6403683,40.10984473,Spanish Fork,UT,39479
-111.6198803,40.16335837,Springville,UT,33851
-112.0697044,41.08714337,Syracuse,UT,29017
-111.9493511,40.65695262,Taylorsville,UT,61811
-112.308313,40.53941541,Tooele,UT,34120
-109.5380057,40.45169519,Vernal,UT,11384
-113.4893343,37.13244254,Washington,UT,25554
-112.0491845,41.21203665,West Haven,UT,11906
-112.0009669,40.6022481,West Jordan,UT,114880
-111.9604748,40.69557228,West Valley City,UT,139915
-111.9171968,40.8730514,Woods Cross,UT,10960
-73.21061331,44.47870532,Burlington,VT,44020
-72.57174199,44.26584916,Montpelier,VT,7957
-72.97818164,43.60912431,Rutland,VT,16264
-73.17248753,44.44690061,South Burlington,VT,19307
-77.06405575,38.82049996,Alexandria,VA,152422
-77.19600159,38.83239016,Annandale,VA,42271
-77.10130654,38.87866366,Arlington,VA,227929
-77.47114561,39.03016236,Ashburn,VA,51095
-77.13052665,38.84772879,Bailey's Crossroads,VA,24259
-80.42768081,37.22994002,Blacksburg,VA,44335
-77.57131371,37.51869522,Bon Air,VA,17527
-77.53231061,38.98023531,Brambleton,VA,18650
-77.649138,37.43612219,Brandermill,VA,14107
-82.173227,36.61093715,Bristol,VA,17359
-77.5165834,39.01692265,Broadlands,VA,14518
-77.44715415,38.72494762,Buckhall,VA,17761
-77.5204348,38.78017619,Bull Run,VA,15682
-77.26326215,38.7772653,Burke,VA,41572
-77.2996825,38.78762924,Burke Centre,VA,17587
-77.384683,39.05113986,Cascades,VA,12389
-80.00729992,37.22537538,Cave Spring,VA,26135
-77.43885395,38.8390516,Centreville,VA,72775
-77.44528229,38.88679702,Chantilly,VA,23692
-78.48557109,38.03742537,Charlottesville,VA,47754
-77.28968283,38.57089814,Cherry Hill,VA,19519
-76.24427864,36.7134874,Chesapeake,VA,242617
-77.43420708,37.35310712,Chester,VA,22224
-80.40286123,37.14118461,Christiansburg,VA,21864
-77.3969435,37.26168326,Colonial Heights,VA,17960
-77.41243194,39.05163989,Countryside,VA,10385
-78.0001973,38.47053432,Culpeper,VA,18204
-77.347666,38.65295843,Dale City,VA,68926
-79.40877711,36.58314308,Danville,VA,42508
-77.36926457,38.99548058,Dranesville,VA,12082
-77.38641846,37.57708902,East Highland Park,VA,15856
-77.285231,38.85430528,Fairfax,VA,24481
-77.33579385,38.79417545,Fairfax Station,VA,12137
-77.357183,38.86249279,Fair Oaks,VA,31879
-77.17464844,38.88431168,Falls Church,VA,13526
-77.05968213,38.73528984,Fort Hunt,VA,16451
-77.172438,38.7519143,Franconia,VA,19082
-77.397058,38.90798327,Franklin Farm,VA,19702
-77.48707981,38.29919635,Fredericksburg,VA,28684
-78.18502975,38.92450116,Front Royal,VA,14863
-77.6275645,38.78999341,Gainesville,VA,15612
-77.4877565,37.67170658,Glen Allen,VA,15831
-77.3013243,39.01102073,Great Falls,VA,15907
-77.09779482,38.76064585,Groveton,VA,15448
-76.34973286,37.02624129,Hampton,VA,137545
-78.87348208,38.43618741,Harrisonburg,VA,53176
-77.38672343,38.96992627,Herndon,VA,23993
-77.32853611,37.55171622,Highland Springs,VA,16618
-79.95347683,37.34338382,Hollins,VA,15033
-77.29836896,37.29037973,Hopewell,VA,22935
-77.07409075,38.79138912,Huntington,VA,13120
